symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,buy,false,100.000000,111.850000,4971684,1000000070217643,2023-02-17T13:45:43,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,sell,false,50.000000,110.250000,5257556,1000000070297954,2023-02-17T14:03:34,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,sell,false,50.000000,110.250000,5257557,1000000070297954,2023-02-17T14:03:34,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,buy,false,50.000000,115.750000,5266521,1000000075515629,2023-02-17T14:04:16,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,buy,false,50.000000,115.750000,5266520,1000000075515629,2023-02-17T14:04:16,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,sell,false,50.000000,110.650000,5282153,1000000075635317,2023-02-17T14:05:36,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,sell,false,50.000000,110.600000,5282154,1000000075635317,2023-02-17T14:05:36,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,buy,false,50.000000,113.450000,5384810,1000000077433029,2023-02-17T14:11:34,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,buy,false,50.000000,113.500000,5384811,1000000077433029,2023-02-17T14:11:34,2023-02-23
NIFTY23FEB17900CE,,2023-02-17,NSE,FO,,sell,false,100.000000,111.000000,5873951,1000000077555544,2023-02-17T14:42:53,2023-02-23
NIFTY23FEB18000PE,,2023-02-20,NSE,FO,,buy,false,100.000000,104.800000,86410532,1100000004760886,2023-02-20T09:21:15,2023-02-23
NIFTY23FEB18000PE,,2023-02-20,NSE,FO,,sell,false,100.000000,130.000000,86778350,1100000004895894,2023-02-20T09:31:10,2023-02-23
NIFTY23FEB17900CE,,2023-02-21,NSE,FO,,buy,false,100.000000,74.950000,432460,1000000003881520,2023-02-21T09:21:52,2023-02-23
NIFTY23FEB17900CE,,2023-02-21,NSE,FO,,sell,false,100.000000,71.000000,486064,1000000004061985,2023-02-21T09:23:21,2023-02-23
NIFTY23FEB17900CE,,2023-02-21,NSE,FO,,buy,false,100.000000,74.450000,573152,1000000005720112,2023-02-21T09:26:50,2023-02-23
NIFTY23FEB17900CE,,2023-02-21,NSE,FO,,sell,false,50.000000,77.500000,749429,1000000005825954,2023-02-21T09:32:09,2023-02-23
NIFTY23FEB17900CE,,2023-02-21,NSE,FO,,sell,false,50.000000,77.450000,749430,1000000005825954,2023-02-21T09:32:09,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,buy,false,100.000000,91.400000,86714283,1100000008757372,2023-02-21T09:35:23,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,sell,false,100.000000,110.400000,86970236,1100000008894640,2023-02-21T09:40:20,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,buy,false,50.000000,86.550000,89200877,1100000042227978,2023-02-21T11:56:19,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,buy,false,50.000000,86.550000,89200876,1100000042227978,2023-02-21T11:56:19,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,sell,false,100.000000,83.000000,89211622,1100000042286317,2023-02-21T11:57:28,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,buy,false,50.000000,88.550000,89339264,1100000044146746,2023-02-21T12:05:17,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,buy,false,50.000000,88.550000,89339263,1100000044146746,2023-02-21T12:05:17,2023-02-23
NIFTY23FEB17900PE,,2023-02-21,NSE,FO,,sell,false,100.000000,100.450000,89685395,1100000044325700,2023-02-21T12:20:29,2023-02-23
NIFTY23FEB17700PE,,2023-02-22,NSE,FO,,buy,false,50.000000,43.700000,86588430,1100000004568236,2023-02-22T09:20:34,2023-02-23
NIFTY23FEB17700PE,,2023-02-22,NSE,FO,,buy,false,50.000000,43.700000,86588429,1100000004568236,2023-02-22T09:20:34,2023-02-23
NIFTY23FEB17700PE,,2023-02-22,NSE,FO,,sell,false,100.000000,41.950000,86695987,1100000004693834,2023-02-22T09:22:19,2023-02-23
NIFTY23FEB17700PE,,2023-02-22,NSE,FO,,buy,false,100.000000,45.100000,86863162,1100000007843045,2023-02-22T09:27:02,2023-02-23
NIFTY23FEB17700PE,,2023-02-22,NSE,FO,,sell,false,100.000000,41.000000,86893578,1100000007985056,2023-02-22T09:27:43,2023-02-23
NIFTY23FEB17800PE,,2023-02-22,NSE,FO,,buy,false,100.000000,99.050000,87328529,1100000013835312,2023-02-22T09:41:54,2023-02-23
NIFTY23FEB17800PE,,2023-02-22,NSE,FO,,sell,false,100.000000,119.800000,87698560,1100000014106444,2023-02-22T09:46:29,2023-02-23
NIFTY23FEB17700CE,,2023-02-22,NSE,FO,,buy,false,50.000000,42.850000,4572849,1000000041535619,2023-02-22T11:48:41,2023-02-23
NIFTY23FEB17700CE,,2023-02-22,NSE,FO,,buy,false,50.000000,42.850000,4572850,1000000041535619,2023-02-22T11:48:41,2023-02-23
NIFTY23FEB17700CE,,2023-02-22,NSE,FO,,sell,false,50.000000,41.350000,4786569,1000000041598645,2023-02-22T12:01:19,2023-02-23
NIFTY23FEB17700CE,,2023-02-22,NSE,FO,,sell,false,50.000000,41.350000,4786568,1000000041598645,2023-02-22T12:01:19,2023-02-23
NIFTY23FEB17700CE,,2023-02-22,NSE,FO,,buy,false,200.000000,43.200000,4840387,1000000044897175,2023-02-22T12:06:20,2023-02-23
NIFTY23FEB17700CE,,2023-02-22,NSE,FO,,sell,false,200.000000,41.000000,4886978,1000000044919318,2023-02-22T12:10:07,2023-02-23
NIFTY2330217500PE,,2023-02-22,NSE,FO,,buy,false,100.000000,76.250000,172963913,1200000028241022,2023-02-22T12:17:04,2023-03-02
NIFTY2330217500PE,,2023-02-22,NSE,FO,,buy,false,100.000000,76.300000,172963914,1200000028241022,2023-02-22T12:17:04,2023-03-02
NIFTY2330217500PE,,2023-02-22,NSE,FO,,sell,false,200.000000,73.900000,172968046,1200000028268007,2023-02-22T12:18:40,2023-03-02
NIFTY2330217500PE,,2023-02-22,NSE,FO,,buy,false,50.000000,76.400000,172982581,1200000028980562,2023-02-22T12:23:41,2023-03-02
NIFTY2330217500PE,,2023-02-22,NSE,FO,,buy,false,50.000000,76.400000,172982582,1200000028980562,2023-02-22T12:23:41,2023-03-02
NIFTY2330217500PE,,2023-02-22,NSE,FO,,buy,false,100.000000,76.400000,172982583,1200000028980562,2023-02-22T12:23:41,2023-03-02
NIFTY2330217500PE,,2023-02-22,NSE,FO,,sell,false,50.000000,81.900000,173003315,1200000029018451,2023-02-22T12:29:08,2023-03-02
NIFTY2330217500PE,,2023-02-22,NSE,FO,,sell,false,150.000000,81.900000,173003316,1200000029018451,2023-02-22T12:29:08,2023-03-02
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,buy,false,100.000000,144.250000,1221143,1000000007570785,2023-02-23T09:26:06,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,sell,false,100.000000,137.800000,1268498,1000000007721705,2023-02-23T09:26:56,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,buy,false,100.000000,127.400000,1643908,1000000010924868,2023-02-23T09:32:09,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,sell,false,100.000000,122.000000,1682506,1000000011022780,2023-02-23T09:32:45,2023-02-23
NIFTY23FEB17400PE,,2023-02-23,NSE,FO,,buy,false,100.000000,18.150000,88094821,1100000017743177,2023-02-23T09:37:26,2023-02-23
NIFTY23FEB17400PE,,2023-02-23,NSE,FO,,sell,false,100.000000,16.150000,88127412,1100000017900277,2023-02-23T09:38:05,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,buy,false,100.000000,118.000000,2289371,1000000015595827,2023-02-23T09:42:13,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,sell,false,50.000000,114.000000,2307089,1000000015660194,2023-02-23T09:42:38,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,sell,false,50.000000,114.000000,2307090,1000000015660194,2023-02-23T09:42:38,2023-02-23
NIFTY23FEB17500PE,,2023-02-23,NSE,FO,,buy,false,100.000000,56.450000,88375361,1100000020996964,2023-02-23T09:43:44,2023-02-23
NIFTY23FEB17500PE,,2023-02-23,NSE,FO,,sell,false,100.000000,60.950000,88546934,1100000021277433,2023-02-23T09:45:39,2023-02-23
NIFTY23FEB17600PE,,2023-02-23,NSE,FO,,buy,false,100.000000,43.800000,91036414,1100000046788498,2023-02-23T10:18:26,2023-02-23
NIFTY23FEB17600PE,,2023-02-23,NSE,FO,,sell,false,100.000000,39.950000,91076202,1100000046916011,2023-02-23T10:19:53,2023-02-23
NIFTY23FEB17600PE,,2023-02-23,NSE,FO,,buy,false,100.000000,43.550000,91112088,1100000047846891,2023-02-23T10:21:01,2023-02-23
NIFTY23FEB17600PE,,2023-02-23,NSE,FO,,sell,false,100.000000,41.500000,91307566,1100000047997351,2023-02-23T10:27:29,2023-02-23
NIFTY23FEB17600CE,,2023-02-23,NSE,FO,,buy,false,50.000000,38.700000,5782234,1000000042608621,2023-02-23T10:27:55,2023-02-23
NIFTY23FEB17600CE,,2023-02-23,NSE,FO,,buy,false,150.000000,38.800000,5782235,1000000042608621,2023-02-23T10:27:55,2023-02-23
NIFTY23FEB17600CE,,2023-02-23,NSE,FO,,sell,false,200.000000,44.300000,5871952,1000000042795991,2023-02-23T10:29:31,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,buy,false,50.000000,77.200000,7757759,1000000059227893,2023-02-23T11:05:32,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,sell,false,50.000000,83.900000,7844418,1000000059368365,2023-02-23T11:07:32,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,buy,false,100.000000,87.750000,9516065,1000000075338699,2023-02-23T11:58:23,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,sell,false,100.000000,85.050000,9567966,1000000075391796,2023-02-23T12:01:11,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,buy,false,50.000000,92.950000,9632938,1000000076594372,2023-02-23T12:04:21,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,buy,false,50.000000,92.950000,9632939,1000000076594372,2023-02-23T12:04:21,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,sell,false,100.000000,87.950000,9646138,1000000076701160,2023-02-23T12:04:41,2023-02-23
NIFTY23FEB17700PE,,2023-02-23,NSE,FO,,buy,false,50.000000,134.250000,94821970,1100000090061046,2023-02-23T12:07:12,2023-02-23
NIFTY23FEB17700PE,,2023-02-23,NSE,FO,,sell,false,50.000000,151.750000,95000128,1100000090231330,2023-02-23T12:10:17,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,buy,false,50.000000,69.100000,10291033,1000000082159794,2023-02-23T12:22:02,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,buy,false,50.000000,69.150000,10291034,1000000082159794,2023-02-23T12:22:02,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,sell,false,100.000000,64.000000,10366971,1000000082246172,2023-02-23T12:25:01,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,buy,false,100.000000,68.650000,10430040,1000000083400907,2023-02-23T12:27:22,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,sell,false,50.000000,64.000000,10497160,1000000083550112,2023-02-23T12:30:02,2023-02-23
NIFTY23FEB17500CE,,2023-02-23,NSE,FO,,sell,false,50.000000,64.000000,10497161,1000000083550112,2023-02-23T12:30:02,2023-02-23
NIFTY23FEB17600PE,,2023-02-23,NSE,FO,,buy,false,50.000000,62.450000,95658871,1100000099075438,2023-02-23T12:32:02,2023-02-23
NIFTY23FEB17600PE,,2023-02-23,NSE,FO,,buy,false,50.000000,62.500000,95658872,1100000099075438,2023-02-23T12:32:02,2023-02-23
NIFTY23FEB17600PE,,2023-02-23,NSE,FO,,sell,false,100.000000,71.600000,95786886,1100000099180332,2023-02-23T12:33:33,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,buy,false,50.000000,140.500000,11321253,1000000090019569,2023-02-23T12:51:08,2023-02-23
NIFTY23FEB17400CE,,2023-02-23,NSE,FO,,sell,false,50.000000,152.700000,11862986,1000000090118260,2023-02-23T13:01:05,2023-02-23
NIFTY23FEB17700PE,,2023-02-23,NSE,FO,,buy,false,50.000000,122.850000,97362763,1100000115015519,2023-02-23T13:12:37,2023-02-23
NIFTY23FEB17700PE,,2023-02-23,NSE,FO,,sell,false,50.000000,128.650000,97458107,1100000115060724,2023-02-23T13:15:27,2023-02-23
NIFTY2330217600CE,,2023-02-24,NSE,FO,,buy,false,100.000000,97.450000,1030788,1000000011333334,2023-02-24T09:36:06,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,sell,false,100.000000,92.000000,1127246,1000000011432114,2023-02-24T09:41:23,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,buy,false,50.000000,82.900000,1344314,1000000016079414,2023-02-24T09:50:30,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,sell,false,50.000000,80.000000,1361996,1000000016130410,2023-02-24T09:51:08,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,buy,false,100.000000,82.900000,1406577,1000000016873579,2023-02-24T09:52:38,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,sell,false,100.000000,89.400000,1469751,1000000017025288,2023-02-24T09:54:29,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,buy,false,50.000000,122.300000,87522626,1100000025816481,2023-02-24T10:06:47,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,sell,false,50.000000,129.100000,87558310,1100000025892195,2023-02-24T10:08:29,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,buy,false,50.000000,123.200000,87717673,1100000029857492,2023-02-24T10:19:29,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,sell,false,50.000000,116.000000,87729534,1100000029951800,2023-02-24T10:20:28,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,buy,false,50.000000,121.350000,87770126,1100000031080692,2023-02-24T10:24:31,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,sell,false,50.000000,122.200000,87786387,1100000031117210,2023-02-24T10:25:59,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,buy,false,50.000000,128.600000,87814466,1100000032074137,2023-02-24T10:28:05,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,sell,false,50.000000,122.650000,87896613,1100000032163198,2023-02-24T10:32:10,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,buy,false,50.000000,137.100000,88003516,1100000035478786,2023-02-24T10:37:10,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,buy,false,50.000000,137.100000,88003517,1100000035478786,2023-02-24T10:37:10,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,sell,false,100.000000,133.000000,88039195,1100000035600196,2023-02-24T10:38:43,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,buy,false,100.000000,84.200000,2355876,1000000030533420,2023-02-24T10:41:11,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,sell,false,50.000000,82.000000,2425567,1000000030618713,2023-02-24T10:44:19,2023-03-02
NIFTY2330217600CE,,2023-02-24,NSE,FO,,sell,false,50.000000,82.000000,2425566,1000000030618713,2023-02-24T10:44:19,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,buy,false,100.000000,136.900000,88184975,1100000038394737,2023-02-24T10:45:58,2023-03-02
NIFTY2330217600PE,,2023-02-24,NSE,FO,,sell,false,100.000000,134.000000,88231077,1100000038513798,2023-02-24T10:47:41,2023-03-02
NIFTY2330217500PE,,2023-02-24,NSE,FO,,buy,false,100.000000,110.600000,89552596,1100000062512792,2023-02-24T12:14:56,2023-03-02
NIFTY2330217500PE,,2023-02-24,NSE,FO,,sell,false,100.000000,117.800000,89713221,1100000062600977,2023-02-24T12:20:45,2023-03-02
NIFTY2330217500CE,,2023-02-24,NSE,FO,,buy,false,50.000000,85.700000,5662695,1000000077660048,2023-02-24T14:25:13,2023-03-02
NIFTY2330217500CE,,2023-02-24,NSE,FO,,sell,false,50.000000,80.000000,5688382,1000000077728622,2023-02-24T14:27:48,2023-03-02
NIFTY2330217500CE,,2023-02-24,NSE,FO,,buy,false,100.000000,83.900000,5710081,1000000078534742,2023-02-24T14:29:38,2023-03-02
NIFTY2330217500CE,,2023-02-24,NSE,FO,,sell,false,100.000000,89.950000,5782295,1000000078612675,2023-02-24T14:35:07,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,100.000000,40.350000,87044680,1100000012259176,2023-02-27T09:30:44,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,100.000000,38.050000,87191354,1100000012431915,2023-02-27T09:34:00,2023-03-02
NIFTY2330217500CE,,2023-02-27,NSE,FO,,buy,false,100.000000,61.950000,1686906,1000000016388423,2023-02-27T09:44:04,2023-03-02
NIFTY2330217500CE,,2023-02-27,NSE,FO,,sell,false,50.000000,57.000000,1797189,1000000016535057,2023-02-27T09:46:42,2023-03-02
NIFTY2330217500CE,,2023-02-27,NSE,FO,,sell,false,50.000000,57.000000,1797190,1000000016535057,2023-02-27T09:46:42,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,100.000000,53.150000,87857350,1100000024102406,2023-02-27T09:50:50,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,100.000000,50.000000,87866831,1100000024219958,2023-02-27T09:51:13,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,50.000000,54.250000,87887562,1100000024597070,2023-02-27T09:52:03,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,50.000000,54.250000,87887561,1100000024597070,2023-02-27T09:52:03,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,50.000000,60.500000,88132572,1100000024712705,2023-02-27T09:58:22,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,50.000000,60.500000,88132573,1100000024712705,2023-02-27T09:58:22,2023-03-02
NIFTY2330217400CE,,2023-02-27,NSE,FO,,buy,false,100.000000,72.950000,2592113,1000000026911094,2023-02-27T10:11:21,2023-03-02
NIFTY2330217400CE,,2023-02-27,NSE,FO,,sell,false,100.000000,70.000000,2603981,1000000026956306,2023-02-27T10:12:01,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,100.000000,86.000000,89335278,1100000043757226,2023-02-27T10:36:43,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,100.000000,83.000000,89347611,1100000043917616,2023-02-27T10:37:14,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,100.000000,85.300000,89410448,1100000045114727,2023-02-27T10:41:22,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,100.000000,80.050000,89453317,1100000045186020,2023-02-27T10:43:56,2023-03-02
NIFTY2330217400CE,,2023-02-27,NSE,FO,,buy,false,100.000000,70.500000,3219435,1000000034086011,2023-02-27T10:44:02,2023-03-02
NIFTY2330217400CE,,2023-02-27,NSE,FO,,sell,false,100.000000,66.000000,3281272,1000000034206160,2023-02-27T10:49:56,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,100.000000,84.200000,89570467,1100000048380678,2023-02-27T10:53:03,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,100.000000,79.000000,89639549,1100000048490031,2023-02-27T10:55:42,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,100.000000,62.150000,90245421,1100000059166315,2023-02-27T11:27:21,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,100.000000,59.000000,90407180,1100000059248648,2023-02-27T11:37:06,2023-03-02
AMBUJACEM23MAR300PE,,2023-02-27,NSE,FO,,buy,false,1800.000000,4.700000,975344118,2500000061736648,2023-02-27T11:58:35,2023-03-29
AMBUJACEM23MAR300PE,,2023-02-27,NSE,FO,,sell,false,1800.000000,5.650000,975371219,2500000067833199,2023-02-27T12:14:12,2023-03-29
NIFTY2330217300PE,,2023-02-27,NSE,FO,,buy,false,100.000000,68.400000,91813755,1100000086030174,2023-02-27T13:07:44,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,50.000000,77.850000,92129476,1100000086071199,2023-02-27T13:17:50,2023-03-02
NIFTY2330217300PE,,2023-02-27,NSE,FO,,sell,false,50.000000,77.850000,92129477,1100000086071199,2023-02-27T13:17:50,2023-03-02
NIFTY2330217300PE,,2023-02-28,NSE,FO,,buy,false,50.000000,39.550000,86419866,1100000004348997,2023-02-28T09:21:42,2023-03-02
NIFTY2330217300PE,,2023-02-28,NSE,FO,,buy,false,50.000000,39.550000,86419865,1100000004348997,2023-02-28T09:21:42,2023-03-02
NIFTY2330217300PE,,2023-02-28,NSE,FO,,sell,false,100.000000,43.300000,86471597,1100000004557421,2023-02-28T09:22:49,2023-03-02
NIFTY2330217500CE,,2023-02-28,NSE,FO,,buy,false,100.000000,50.900000,768115,1000000007168579,2023-02-28T09:28:23,2023-03-02
NIFTY2330217500CE,,2023-02-28,NSE,FO,,sell,false,100.000000,48.650000,809087,1000000007313070,2023-02-28T09:29:44,2023-03-02
NIFTY2330217500CE,,2023-02-28,NSE,FO,,buy,false,100.000000,51.900000,846676,1000000008299297,2023-02-28T09:31:01,2023-03-02
NIFTY2330217500CE,,2023-02-28,NSE,FO,,sell,false,50.000000,49.000000,1385079,1000000008563743,2023-02-28T09:45:17,2023-03-02
NIFTY2330217500CE,,2023-02-28,NSE,FO,,sell,false,50.000000,49.000000,1385080,1000000008563743,2023-02-28T09:45:17,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,buy,false,50.000000,61.250000,87243972,1100000017423538,2023-02-28T09:47:48,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,buy,false,50.000000,61.250000,87243973,1100000017423538,2023-02-28T09:47:48,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,sell,false,100.000000,80.900000,87768131,1100000017497940,2023-02-28T10:07:06,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,buy,false,100.000000,90.400000,90641985,1100000064571298,2023-02-28T12:48:30,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,sell,false,100.000000,99.050000,90784051,1100000064603500,2023-02-28T12:55:14,2023-03-02
NIFTY2330217400CE,,2023-02-28,NSE,FO,,buy,false,100.000000,63.450000,5179417,1000000057974274,2023-02-28T13:08:58,2023-03-02
NIFTY2330217400CE,,2023-02-28,NSE,FO,,sell,false,50.000000,60.000000,5217749,1000000058047711,2023-02-28T13:11:39,2023-03-02
NIFTY2330217400CE,,2023-02-28,NSE,FO,,sell,false,50.000000,60.000000,5217748,1000000058047711,2023-02-28T13:11:39,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,buy,false,100.000000,102.100000,91181560,1100000072778497,2023-02-28T13:25:08,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,sell,false,100.000000,104.000000,91243160,1100000073030691,2023-02-28T13:26:24,2023-03-02
NIFTY2330217400CE,,2023-02-28,NSE,FO,,buy,false,50.000000,56.950000,5609594,1000000063784785,2023-02-28T13:35:57,2023-03-02
NIFTY2330217400CE,,2023-02-28,NSE,FO,,sell,false,50.000000,51.400000,5645330,1000000063931922,2023-02-28T13:38:06,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,buy,false,50.000000,110.400000,91649330,1100000079213029,2023-02-28T13:45:26,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,buy,false,50.000000,110.350000,91649329,1100000079213029,2023-02-28T13:45:26,2023-03-02
NIFTY2330217400PE,,2023-02-28,NSE,FO,,sell,false,100.000000,106.800000,91733971,1100000079380503,2023-02-28T13:47:55,2023-03-02
